entry_id,entrytag_id,entrytag_name,entrytag_level,entrytag_path,parent_entrytag_id
1136,127,Chinese Folk Religions,3,Religious Group[8]->Chinese Religion[123]->Chinese Folk Religions[127],123.0
1136,131,Confucian (rujia 儒家) Traditions,3,Religious Group[8]->Chinese Religion[123]->Confucian (rujia 儒家) Traditions[131],123.0
1136,134,Daoist Traditions,3,Religious Group[8]->Chinese Religion[123]->Daoist Traditions[134],123.0
1136,786,New Religious Movement,2,Religious Group[8]->New Religious Movement[786],8.0
1136,813,Apocalyptic Movements,3,Religious Group[8]->New Religious Movement[786]->Apocalyptic Movements[813],786.0
1136,834,New Religious Movement (NRM),2,Religious Group[8]->New Religious Movement (NRM)[834],8.0
1136,846,Apocalyptic Movements,2,Religious Group[8]->Apocalyptic Movements[846],8.0
1136,849,Millenarian Movements,3,Religious Group[8]->Apocalyptic Movements[846]->Millenarian Movements[849],846.0
1136,854,Heresy,2,Religious Group[8]->Heresy[854],8.0
1136,1085,Confucianism,2,Religious Group[8]->Confucianism[1085],8.0
1136,1108,Daoism,2,Religious Group[8]->Daoism[1108],8.0
1136,1156,Messianism,2,Religious Group[8]->Messianism[1156],8.0
1136,1189,Redemptive Societies,2,Religious Group[8]->Redemptive Societies[1189],8.0
1136,1251,Yellow and Yangzi Rivers Region,2,Religious Group[8]->Yellow and Yangzi Rivers Region[1251],8.0
1138,8,Religious Group,1,Religious Group[8],
1138,22,Greek Religions,2,Religious Group[8]->Greek Religions[22],8.0
1138,856,Religious Place,1,Religious Place[856],
1138,865,Temple,2,Religious Place[856]->Temple[865],856.0
1138,868,Altar,2,Religious Place[856]->Altar[868],856.0
1138,928,Temenos,2,Religious Place[856]->Temenos[928],856.0
1138,932,Sacred Enclosure,2,Religious Place[856]->Sacred Enclosure[932],856.0
1138,982,Greek Cult,2,Religious Group[8]->Greek Cult[982],8.0
1138,1144,Archaeological monument,2,Religious Place[856]->Archaeological monument[1144],856.0
1138,1190,Phoenician Cult,2,Religious Group[8]->Phoenician Cult[1190],8.0
1140,8,Religious Group,1,Religious Group[8],
1140,123,Chinese Religion,2,Religious Group[8]->Chinese Religion[123],8.0
1140,131,Confucian (rujia 儒家) Traditions,3,Religious Group[8]->Chinese Religion[123]->Confucian (rujia 儒家) Traditions[131],123.0
1140,234,Imperial Confucian Traditions,4,Religious Group[8]->Chinese Religion[123]->Confucian (rujia 儒家) Traditions[131]->Imperial Confucian Traditions[234],131.0
1140,1085,Confucianism,2,Religious Group[8]->Confucianism[1085],8.0
1140,1158,Early Medieval Confucian Traditions,5,Religious Group[8]->Chinese Religion[123]->Confucian (rujia 儒家) Traditions[131]->Imperial Confucian Traditions[234]->Early Medieval Confucian Traditions[1158],234.0
1140,1159,Early Medieval Confucianism,3,Religious Group[8]->Confucianism[1085]->Early Medieval Confucianism[1159],1085.0
1140,1251,Yellow and Yangzi Rivers Region,2,Religious Group[8]->Yellow and Yangzi Rivers Region[1251],8.0
1141,8,Religious Group,1,Religious Group[8],
1141,123,Chinese Religion,2,Religious Group[8]->Chinese Religion[123],8.0
1141,127,Chinese Folk Religions,3,Religious Group[8]->Chinese Religion[123]->Chinese Folk Religions[127],123.0
1141,128,Chinese State Religion,3,Religious Group[8]->Chinese Religion[123]->Chinese State Religion[128],123.0
1141,235,Imperial Confucian Traditions,4,Religious Group[8]->Chinese Religion[123]->Chinese State Religion[128]->Imperial Confucian Traditions[235],128.0
1141,1069,Text,1,Text[1069],
1141,1106,Cosmology,2,Text[1069]->Cosmology[1106],1069.0
1141,1251,Yellow and Yangzi Rivers Region,2,Religious Group[8]->Yellow and Yangzi Rivers Region[1251],8.0
1143,8,Religious Group,1,Religious Group[8],
1143,20,Egyptian Religions,2,Religious Group[8]->Egyptian Religions[20],8.0
1143,856,Religious Place,1,Religious Place[856],
1143,865,Temple,2,Religious Place[856]->Temple[865],856.0
1143,927,Religious Complex,2,Religious Place[856]->Religious Complex[927],856.0
1143,928,Temenos,2,Religious Place[856]->Temenos[928],856.0
1143,1110,Solar Cult,3,Religious Group[8]->Egyptian Religions[20]->Solar Cult[1110],20.0
1143,1132,Cult of Amun,3,Religious Group[8]->Egyptian Religions[20]->Cult of Amun[1132],20.0
1143,1134,Cult of Hathor,3,Religious Group[8]->Egyptian Religions[20]->Cult of Hathor[1134],20.0
1143,1136,Deir el-Bahari,3,Religious Place[856]->Temple[865]->Deir el-Bahari[1136],865.0
1143,1144,Archaeological monument,2,Religious Place[856]->Archaeological monument[1144],856.0
1143,1191,Temple of Hatshepsut,4,Religious Place[856]->Temple[865]->Deir el-Bahari[1136]->Temple of Hatshepsut[1191],1136.0
1143,1192,Ancient Egypt,3,Religious Place[856]->Temple[865]->Ancient Egypt[1192],865.0
1143,1193,Royal cult,3,Religious Group[8]->Egyptian Religions[20]->Royal cult[1193],20.0
1144,8,Religious Group,1,Religious Group[8],
1144,123,Chinese Religion,2,Religious Group[8]->Chinese Religion[123],8.0
1144,127,Chinese Folk Religions,3,Religious Group[8]->Chinese Religion[123]->Chinese Folk Religions[127],123.0
1144,131,Confucian (rujia 儒家) Traditions,3,Religious Group[8]->Chinese Religion[123]->Confucian (rujia 儒家) Traditions[131],123.0
1144,132,Pre-Qin Confucian Traditions,4,Religious Group[8]->Chinese Religion[123]->Confucian (rujia 儒家) Traditions[131]->Pre-Qin Confucian Traditions[132],131.0
1144,133,Neo-Confucian Traditions,4,Religious Group[8]->Chinese Religion[123]->Confucian (rujia 儒家) Traditions[131]->Neo-Confucian Traditions[133],131.0
1144,134,Daoist Traditions,3,Religious Group[8]->Chinese Religion[123]->Daoist Traditions[134],123.0
1144,234,Imperial Confucian Traditions,4,Religious Group[8]->Chinese Religion[123]->Confucian (rujia 儒家) Traditions[131]->Imperial Confucian Traditions[234],131.0
1144,383,Chinese Buddhist Traditions,3,Religious Group[8]->Chinese Religion[123]->Chinese Buddhist Traditions[383],123.0
1144,1069,Text,1,Text[1069],
1144,1083,Early Chinese text,2,Text[1069]->Early Chinese text[1083],1069.0
1144,1084,Excavated text,2,Text[1069]->Excavated text[1084],1069.0
1144,1105,Neo-Confucian text,2,Text[1069]->Neo-Confucian text[1105],1069.0
1144,1106,Cosmology,2,Text[1069]->Cosmology[1106],1069.0
1144,1117,Early Chinese cosmology,3,Religious Group[8]->Chinese Religion[123]->Early Chinese cosmology[1117],123.0
1146,8,Religious Group,1,Religious Group[8],
1146,20,Egyptian Religions,2,Religious Group[8]->Egyptian Religions[20],8.0
1146,856,Religious Place,1,Religious Place[856],
1146,865,Temple,2,Religious Place[856]->Temple[865],856.0
1146,1111,Solar Cults,3,Religious Group[8]->Egyptian Religions[20]->Solar Cults[1111],20.0
1148,8,Religious Group,1,Religious Group[8],
1148,9,African Religions,2,Religious Group[8]->African Religions[9],8.0
1148,856,Religious Place,1,Religious Place[856],
1148,1067,Tomb,2,Religious Place[856]->Tomb[1067],856.0
1148,1157,Ancient Egyptian Religion,3,Religious Group[8]->African Religions[9]->Ancient Egyptian Religion[1157],9.0
1148,1195,Egypt,2,Religious Place[856]->Egypt[1195],856.0
1148,1200,Pyramid,3,Religious Place[856]->Tomb[1067]->Pyramid[1200],1067.0
1148,1201,Giza,3,Religious Place[856]->Egypt[1195]->Giza[1201],1195.0
1149,8,Religious Group,1,Religious Group[8],
1149,123,Chinese Religion,2,Religious Group[8]->Chinese Religion[123],8.0
1149,237,Chinese Christian Traditions,3,Religious Group[8]->Chinese Religion[123]->Chinese Christian Traditions[237],123.0
1153,8,Religious Group,1,Religious Group[8],
1153,1021,Orthodoxy,2,Religious Group[8]->Orthodoxy[1021],8.0
1153,1213,Orthodoxy,3,Religious Group[8]->Orthodoxy[1021]->Orthodoxy[1213],1021.0
1154,8,Religious Group,1,Religious Group[8],
1154,123,Chinese Religion,2,Religious Group[8]->Chinese Religion[123],8.0
1154,126,Chinese Common Religions,3,Religious Group[8]->Chinese Religion[123]->Chinese Common Religions[126],123.0
1154,127,Chinese Folk Religions,3,Religious Group[8]->Chinese Religion[123]->Chinese Folk Religions[127],123.0
1154,1251,Yellow and Yangzi Rivers Region,2,Religious Group[8]->Yellow and Yangzi Rivers Region[1251],8.0
1155,8,Religious Group,1,Religious Group[8],
1155,20,Egyptian Religions,2,Religious Group[8]->Egyptian Religions[20],8.0
1155,1069,Text,1,Text[1069],
1155,1109,Mortuary text,2,Text[1069]->Mortuary text[1109],1069.0
1155,1171,Ancient Egyptian Text,2,Text[1069]->Ancient Egyptian Text[1171],1069.0
1155,1207,Tomb,2,Religious Group[8]->Tomb[1207],8.0
1156,8,Religious Group,1,Religious Group[8],
1156,1021,Orthodoxy,2,Religious Group[8]->Orthodoxy[1021],8.0
1157,8,Religious Group,1,Religious Group[8],
1157,9,African Religions,2,Religious Group[8]->African Religions[9],8.0
1157,856,Religious Place,1,Religious Place[856],
1157,891,Amhara Religions,3,Religious Group[8]->African Religions[9]->Amhara Religions[891],9.0
1157,1067,Tomb,2,Religious Place[856]->Tomb[1067],856.0
1157,1195,Egypt,2,Religious Place[856]->Egypt[1195],856.0
1158,8,Religious Group,1,Religious Group[8],
1158,1069,Text,1,Text[1069],
1158,1107,Daoist text,2,Text[1069]->Daoist text[1107],1069.0
1158,1108,Daoism,2,Religious Group[8]->Daoism[1108],8.0
1158,1113,Wei-Jin text,2,Text[1069]->Wei-Jin text[1113],1069.0
1158,1120,Canonical texts,2,Text[1069]->Canonical texts[1120],1069.0
1158,1123,Early Chinese Traditions,2,Religious Group[8]->Early Chinese Traditions[1123],8.0
1158,1251,Yellow and Yangzi Rivers Region,2,Religious Group[8]->Yellow and Yangzi Rivers Region[1251],8.0
1160,8,Religious Group,1,Religious Group[8],
1160,1069,Text,1,Text[1069],
1160,1075,Scripture,2,Text[1069]->Scripture[1075],1069.0
1160,1107,Daoist text,2,Text[1069]->Daoist text[1107],1069.0
1160,1108,Daoism,2,Religious Group[8]->Daoism[1108],8.0
1160,1251,Yellow and Yangzi Rivers Region,2,Religious Group[8]->Yellow and Yangzi Rivers Region[1251],8.0
1161,8,Religious Group,1,Religious Group[8],
1161,22,Greek Religions,2,Religious Group[8]->Greek Religions[22],8.0
1161,741,Hellenistic Religions,2,Religious Group[8]->Hellenistic Religions[741],8.0
1161,856,Religious Place,1,Religious Place[856],
1161,865,Temple,2,Religious Place[856]->Temple[865],856.0
1161,923,Shrine,2,Religious Place[856]->Shrine[923],856.0
1161,927,Religious Complex,2,Religious Place[856]->Religious Complex[927],856.0
1161,978,Phrygia,2,Religious Group[8]->Phrygia[978],8.0
1161,982,Greek Cult,2,Religious Group[8]->Greek Cult[982],8.0
1161,983,Mystery Religion,2,Religious Group[8]->Mystery Religion[983],8.0
1161,1100,Aegean,2,Religious Place[856]->Aegean[1100],856.0
1161,1126,Greece,2,Religious Place[856]->Greece[1126],856.0
1161,1199,Graeco-Roman,2,Religious Place[856]->Graeco-Roman[1199],856.0
1162,8,Religious Group,1,Religious Group[8],
1162,123,Chinese Religion,2,Religious Group[8]->Chinese Religion[123],8.0
1162,1076,Lingbao Daoism,2,Religious Group[8]->Lingbao Daoism[1076],8.0
1162,1108,Daoism,2,Religious Group[8]->Daoism[1108],8.0
1162,1238,Religious Practice,2,Religious Group[8]->Religious Practice[1238],8.0
1162,1251,Yellow and Yangzi Rivers Region,2,Religious Group[8]->Yellow and Yangzi Rivers Region[1251],8.0
1164,8,Religious Group,1,Religious Group[8],
1164,20,Egyptian Religions,2,Religious Group[8]->Egyptian Religions[20],8.0
1164,856,Religious Place,1,Religious Place[856],
1164,865,Temple,2,Religious Place[856]->Temple[865],856.0
1164,1100,Aegean,2,Religious Place[856]->Aegean[1100],856.0
1164,1126,Greece,2,Religious Place[856]->Greece[1126],856.0
1164,1199,Graeco-Roman,2,Religious Place[856]->Graeco-Roman[1199],856.0
1164,1220,Crete,2,Religious Place[856]->Crete[1220],856.0
1168,8,Religious Group,1,Religious Group[8],
1168,18,Christian Traditions,2,Religious Group[8]->Christian Traditions[18],8.0
1168,856,Religious Place,1,Religious Place[856],
1168,865,Temple,2,Religious Place[856]->Temple[865],856.0
1168,895,Vedic Religion,2,Religious Group[8]->Vedic Religion[895],8.0
1168,896,Vaishnavism,2,Religious Group[8]->Vaishnavism[896],8.0
1168,1059,Shaivism,2,Religious Group[8]->Shaivism[1059],8.0
1168,1222,Portuguese Catholicism (Modern Age),3,Religious Group[8]->Christian Traditions[18]->Portuguese Catholicism (Modern Age)[1222],18.0
1169,8,Religious Group,1,Religious Group[8],
1169,22,Greek Religions,2,Religious Group[8]->Greek Religions[22],8.0
1169,741,Hellenistic Religions,2,Religious Group[8]->Hellenistic Religions[741],8.0
1169,744,Greek Polis Religions,3,Religious Group[8]->Greek Religions[22]->Greek Polis Religions[744],22.0
1169,856,Religious Place,1,Religious Place[856],
1169,857,Monument,2,Religious Place[856]->Monument[857],856.0
1169,865,Temple,2,Religious Place[856]->Temple[865],856.0
1169,924,Open-Air Sanctuary,2,Religious Place[856]->Open-Air Sanctuary[924],856.0
1169,927,Religious Complex,2,Religious Place[856]->Religious Complex[927],856.0
1169,928,Temenos,2,Religious Place[856]->Temenos[928],856.0
1169,932,Sacred Enclosure,2,Religious Place[856]->Sacred Enclosure[932],856.0
1169,982,Greek Cult,2,Religious Group[8]->Greek Cult[982],8.0
1169,1099,Archaeological site,3,Religious Place[856]->Monument[857]->Archaeological site[1099],857.0
1169,1126,Greece,2,Religious Place[856]->Greece[1126],856.0
1169,1199,Graeco-Roman,2,Religious Place[856]->Graeco-Roman[1199],856.0
1169,1223,Thessaly,3,Religious Place[856]->Greece[1126]->Thessaly[1223],1126.0
1170,8,Religious Group,1,Religious Group[8],
1170,1069,Text,1,Text[1069],
1170,1107,Daoist text,2,Text[1069]->Daoist text[1107],1069.0
1170,1108,Daoism,2,Religious Group[8]->Daoism[1108],8.0
1170,1226,Quanzhen,2,Religious Group[8]->Quanzhen[1226],8.0
1170,1251,Yellow and Yangzi Rivers Region,2,Religious Group[8]->Yellow and Yangzi Rivers Region[1251],8.0
1172,8,Religious Group,1,Religious Group[8],
1172,123,Chinese Religion,2,Religious Group[8]->Chinese Religion[123],8.0
1172,134,Daoist Traditions,3,Religious Group[8]->Chinese Religion[123]->Daoist Traditions[134],123.0
1172,1228,Twofold Mystery (Chongxuan 重玄),4,Religious Group[8]->Chinese Religion[123]->Daoist Traditions[134]->Twofold Mystery (Chongxuan 重玄)[1228],134.0
1172,1251,Yellow and Yangzi Rivers Region,2,Religious Group[8]->Yellow and Yangzi Rivers Region[1251],8.0
1172,1312,Sichuan Basin and Hanzhong Valley Region,2,Religious Group[8]->Sichuan Basin and Hanzhong Valley Region[1312],8.0
1173,8,Religious Group,1,Religious Group[8],
1173,20,Egyptian Religions,2,Religious Group[8]->Egyptian Religions[20],8.0
1173,24,Islamic Traditions,2,Religious Group[8]->Islamic Traditions[24],8.0
1173,741,Hellenistic Religions,2,Religious Group[8]->Hellenistic Religions[741],8.0
1173,775,Early Christianity,2,Religious Group[8]->Early Christianity[775],8.0
1173,856,Religious Place,1,Religious Place[856],
1173,857,Monument,2,Religious Place[856]->Monument[857],856.0
1173,864,Constantine,2,Religious Place[856]->Constantine[864],856.0
1173,865,Temple,2,Religious Place[856]->Temple[865],856.0
1173,868,Altar,2,Religious Place[856]->Altar[868],856.0
1173,923,Shrine,2,Religious Place[856]->Shrine[923],856.0
1173,924,Open-Air Sanctuary,2,Religious Place[856]->Open-Air Sanctuary[924],856.0
1173,927,Religious Complex,2,Religious Place[856]->Religious Complex[927],856.0
1173,928,Temenos,2,Religious Place[856]->Temenos[928],856.0
1173,932,Sacred Enclosure,2,Religious Place[856]->Sacred Enclosure[932],856.0
1173,934,Shrines,2,Religious Place[856]->Shrines[934],856.0
1173,1067,Tomb,2,Religious Place[856]->Tomb[1067],856.0
1173,1068,City,2,Religious Place[856]->City[1068],856.0
1173,1100,Aegean,2,Religious Place[856]->Aegean[1100],856.0
1173,1126,Greece,2,Religious Place[856]->Greece[1126],856.0
1173,1144,Archaeological monument,2,Religious Place[856]->Archaeological monument[1144],856.0
1173,1195,Egypt,2,Religious Place[856]->Egypt[1195],856.0
1173,1197,Cemetery,2,Religious Place[856]->Cemetery[1197],856.0
1173,1198,Alexandria,2,Religious Place[856]->Alexandria[1198],856.0
1173,1199,Graeco-Roman,2,Religious Place[856]->Graeco-Roman[1199],856.0
1174,8,Religious Group,1,Religious Group[8],
1174,15,Canaanite Religions,2,Religious Group[8]->Canaanite Religions[15],8.0
1174,856,Religious Place,1,Religious Place[856],
1174,865,Temple,2,Religious Place[856]->Temple[865],856.0
1174,927,Religious Complex,2,Religious Place[856]->Religious Complex[927],856.0
1174,929,Levantine Religion,2,Religious Group[8]->Levantine Religion[929],8.0
1174,930,Syro-Palestinian Religion,2,Religious Group[8]->Syro-Palestinian Religion[930],8.0
1175,8,Religious Group,1,Religious Group[8],
1175,930,Syro-Palestinian Religion,2,Religious Group[8]->Syro-Palestinian Religion[930],8.0
1175,1229,Arabian Religions,2,Religious Group[8]->Arabian Religions[1229],8.0
1175,1230,Aramaic Religions,2,Religious Group[8]->Aramaic Religions[1230],8.0
1176,8,Religious Group,1,Religious Group[8],
1176,1069,Text,1,Text[1069],
1176,1083,Early Chinese text,2,Text[1069]->Early Chinese text[1083],1069.0
1176,1084,Excavated text,2,Text[1069]->Excavated text[1084],1069.0
1176,1120,Canonical texts,2,Text[1069]->Canonical texts[1120],1069.0
1176,1123,Early Chinese Traditions,2,Religious Group[8]->Early Chinese Traditions[1123],8.0
1176,1172,Confucian Classics,3,Text[1069]->Early Chinese text[1083]->Confucian Classics[1172],1083.0
1176,1231,Fuyang bamboo strips,3,Text[1069]->Excavated text[1084]->Fuyang bamboo strips[1231],1084.0
1176,1232,Shanghai Museum bamboo strips,3,Text[1069]->Excavated text[1084]->Shanghai Museum bamboo strips[1232],1084.0
1176,1233,Anhui University bamboo strips,3,Text[1069]->Excavated text[1084]->Anhui University bamboo strips[1233],1084.0
1176,1234,Haihunhou bamboo strips,3,Text[1069]->Excavated text[1084]->Haihunhou bamboo strips[1234],1084.0
1176,1251,Yellow and Yangzi Rivers Region,2,Religious Group[8]->Yellow and Yangzi Rivers Region[1251],8.0
1177,8,Religious Group,1,Religious Group[8],
1177,22,Greek Religions,2,Religious Group[8]->Greek Religions[22],8.0
1177,741,Hellenistic Religions,2,Religious Group[8]->Hellenistic Religions[741],8.0
1177,745,Greek Mystery Cults,3,Religious Group[8]->Greek Religions[22]->Greek Mystery Cults[745],22.0
1177,747,Greek Domestic Religions,3,Religious Group[8]->Greek Religions[22]->Greek Domestic Religions[747],22.0
1177,981,Asia Minor,2,Religious Group[8]->Asia Minor[981],8.0
1177,982,Greek Cult,2,Religious Group[8]->Greek Cult[982],8.0
1177,983,Mystery Religion,2,Religious Group[8]->Mystery Religion[983],8.0
1177,1053,Mysticism,2,Religious Group[8]->Mysticism[1053],8.0
