"entry_id","entry_tag","entrytag_id","parent_tag_id","level","path","approved"
1108,Early Christian Monasticism in Egypt,1169,8,2,Religious Group[8]->Early Christian Monasticism in Egypt[1169],true
1109,Religious Group,8,,1,Religious Group[8],true
1109,Chinese Religion,123,8,2,Religious Group[8]->Chinese Religion[123],true
1109,Chinese Buddhist Traditions,383,123,3,Religious Group[8]->Chinese Religion[123]->Chinese Buddhist Traditions[383],true
1109,Chan Buddhism (chan zong 禪宗),384,383,4,Religious Group[8]->Chinese Religion[123]->Chinese Buddhist Traditions[383]->Chan Buddhism (chan zong 禪宗)[384],true
1109,Yellow and Yangzi Rivers Region,1251,8,2,Religious Group[8]->Yellow and Yangzi Rivers Region[1251],true
1110,Religious Group,8,,1,Religious Group[8],true
1110,Native American (North American) Religions,38,8,2,Religious Group[8]->Native American (North American) Religions[38],true
1110,North American Religions,998,8,2,Religious Group[8]->North American Religions[998],true
1112,Religious Group,8,,1,Religious Group[8],true
1112,Buddhist Traditions,14,8,2,Religious Group[8]->Buddhist Traditions[14],true
1112,Text,1069,,1,Text[1069],true
1112,Chinese Buddhist text,1102,1069,2,Text[1069]->Chinese Buddhist text[1102],true
1112,Pure Land Buddhism,1170,1102,3,Text[1069]->Chinese Buddhist text[1102]->Pure Land Buddhism[1170],true
1112,Yellow and Yangzi Rivers Region,1251,8,2,Religious Group[8]->Yellow and Yangzi Rivers Region[1251],true
1113,Religious Group,8,,1,Religious Group[8],true
1113,Christian Traditions,18,8,2,Religious Group[8]->Christian Traditions[18],true
1113,Religious Place,856,,1,Religious Place[856],true
1113,Basilica,870,856,2,Religious Place[856]->Basilica[870],true
1117,Religious Group,8,,1,Religious Group[8],true
1117,African Religions,9,8,2,Religious Group[8]->African Religions[9],true
1117,Egyptian Religions,20,8,2,Religious Group[8]->Egyptian Religions[20],true
1117,Text,1069,,1,Text[1069],true
1117,Cosmology,1106,1069,2,Text[1069]->Cosmology[1106],true
1117,Ancient Egyptian Religion,1157,9,3,Religious Group[8]->African Religions[9]->Ancient Egyptian Religion[1157],true
1117,Ancient Egyptian Text,1171,1069,2,Text[1069]->Ancient Egyptian Text[1171],true
1119,Religious Group,8,,1,Religious Group[8],true
1119,African Religions,9,8,2,Religious Group[8]->African Religions[9],true
1119,Egyptian Religions,20,8,2,Religious Group[8]->Egyptian Religions[20],true
1119,Religious Place,856,,1,Religious Place[856],true
1119,Temple,865,856,2,Religious Place[856]->Temple[865],true
1119,Cult of Amun,1132,20,3,Religious Group[8]->Egyptian Religions[20]->Cult of Amun[1132],true
1119,Ancient Egyptian Religion,1157,9,3,Religious Group[8]->African Religions[9]->Ancient Egyptian Religion[1157],true
1120,Religious Group,8,,1,Religious Group[8],true
1120,Chinese Religion,123,8,2,Religious Group[8]->Chinese Religion[123],true
1120,Confucian (rujia 儒家) Traditions,131,123,3,Religious Group[8]->Chinese Religion[123]->Confucian (rujia 儒家) Traditions[131],true
1120,Pre-Qin Confucian Traditions,132,131,4,Religious Group[8]->Chinese Religion[123]->Confucian (rujia 儒家) Traditions[131]->Pre-Qin Confucian Traditions[132],true
1120,Imperial Confucian Traditions,234,131,4,Religious Group[8]->Chinese Religion[123]->Confucian (rujia 儒家) Traditions[131]->Imperial Confucian Traditions[234],true
1120,Text,1069,,1,Text[1069],true
1120,Early Chinese text,1083,1069,2,Text[1069]->Early Chinese text[1083],true
1120,Confucianism,1085,8,2,Religious Group[8]->Confucianism[1085],true
1120,Confucian Classics,1172,1083,3,Text[1069]->Early Chinese text[1083]->Confucian Classics[1172],true
1120,Yellow and Yangzi Rivers Region,1251,8,2,Religious Group[8]->Yellow and Yangzi Rivers Region[1251],true
1121,Religious Group,8,,1,Religious Group[8],true
1121,Vaishnavism,896,8,2,Religious Group[8]->Vaishnavism[896],true
1121,South Asian Religion,1037,8,2,Religious Group[8]->South Asian Religion[1037],true
1121,Shaivism,1059,8,2,Religious Group[8]->Shaivism[1059],true
1121,Text,1069,,1,Text[1069],true
1121,Purana,1173,1069,2,Text[1069]->Purana[1173],true
1121,Hindu Narrative text,1174,1069,2,Text[1069]->Hindu Narrative text[1174],true
1122,Religious Group,8,,1,Religious Group[8],true
1122,African Religions,9,8,2,Religious Group[8]->African Religions[9],true
1122,Egyptian Religions,20,8,2,Religious Group[8]->Egyptian Religions[20],true
1122,Ancient Nubian Religion,1092,9,3,Religious Group[8]->African Religions[9]->Ancient Nubian Religion[1092],true
1122,Ancient Egyptian Religion,1157,9,3,Religious Group[8]->African Religions[9]->Ancient Egyptian Religion[1157],true
1123,Religious Group,8,,1,Religious Group[8],true
1123,Egyptian Religions,20,8,2,Religious Group[8]->Egyptian Religions[20],true
1123,Religious Place,856,,1,Religious Place[856],true
1123,Tomb,1067,856,2,Religious Place[856]->Tomb[1067],true
1123,Cult of Amun,1132,20,3,Religious Group[8]->Egyptian Religions[20]->Cult of Amun[1132],true
1123,Cult of Hathor,1134,20,3,Religious Group[8]->Egyptian Religions[20]->Cult of Hathor[1134],true
1124,Religious Group,8,,1,Religious Group[8],true
1124,Egyptian Religions,20,8,2,Religious Group[8]->Egyptian Religions[20],true
1124,Text,1069,,1,Text[1069],true
1124,Excavated text,1084,1069,2,Text[1069]->Excavated text[1084],true
1124,Mortuary text,1109,1069,2,Text[1069]->Mortuary text[1109],true
1124,Pictorial–textual compositions,1112,1069,2,Text[1069]->Pictorial–textual compositions[1112],true
1124,Ancient Egyptian Text,1171,1069,2,Text[1069]->Ancient Egyptian Text[1171],true
1124,Ancient Egyptian ritual text,1179,1171,3,Text[1069]->Ancient Egyptian Text[1171]->Ancient Egyptian ritual text[1179],true
1124,Coffin Texts,1180,1179,4,Text[1069]->Ancient Egyptian Text[1171]->Ancient Egyptian ritual text[1179]->Coffin Texts[1180],true
1125,Religious Group,8,,1,Religious Group[8],true
1125,African Religions,9,8,2,Religious Group[8]->African Religions[9],true
1125,Egyptian Religions,20,8,2,Religious Group[8]->Egyptian Religions[20],true
1126,Religious Group,8,,1,Religious Group[8],true
1126,African Religions,9,8,2,Religious Group[8]->African Religions[9],true
1126,Egyptian Religions,20,8,2,Religious Group[8]->Egyptian Religions[20],true
1126,Religious Place,856,,1,Religious Place[856],true
1126,Tomb,1067,856,2,Religious Place[856]->Tomb[1067],true
1126,Ancient Egyptian Religion,1157,9,3,Religious Group[8]->African Religions[9]->Ancient Egyptian Religion[1157],true
1126,Beni Hassan,1183,1067,3,Religious Place[856]->Tomb[1067]->Beni Hassan[1183],true
1126,Tomb of Khnumhotep I,1184,1183,4,Religious Place[856]->Tomb[1067]->Beni Hassan[1183]->Tomb of Khnumhotep I[1184],true
1127,Religious Group,8,,1,Religious Group[8],true
1127,Korean Religions,28,8,2,Religious Group[8]->Korean Religions[28],true
1127,Abrahamic,905,8,2,Religious Group[8]->Abrahamic[905],true
1127,Christianity of the Global South,1014,8,2,Religious Group[8]->Christianity of the Global South[1014],true
1127,Protestantism,1032,8,2,Religious Group[8]->Protestantism[1032],true
1129,Religious Group,8,,1,Religious Group[8],true
1129,Greek Religions,22,8,2,Religious Group[8]->Greek Religions[22],true
1129,Roman Religious Traditions,42,8,2,Religious Group[8]->Roman Religious Traditions[42],true
1129,Macedonian Religions,194,22,3,Religious Group[8]->Greek Religions[22]->Macedonian Religions[194],true
1129,Hellenistic Religions,741,8,2,Religious Group[8]->Hellenistic Religions[741],true
1129,Greek Polis Religions,744,22,3,Religious Group[8]->Greek Religions[22]->Greek Polis Religions[744],true
1129,Greek Mystery Cults,745,22,3,Religious Group[8]->Greek Religions[22]->Greek Mystery Cults[745],true
1129,Greek Philosophical Traditions,746,22,3,Religious Group[8]->Greek Religions[22]->Greek Philosophical Traditions[746],true
1129,Greek Domestic Religions,747,22,3,Religious Group[8]->Greek Religions[22]->Greek Domestic Religions[747],true
1129,Roman Religions,900,8,2,Religious Group[8]->Roman Religions[900],true
1129,Greek Cult,982,8,2,Religious Group[8]->Greek Cult[982],true
1130,Religious Group,8,,1,Religious Group[8],true
1130,Egyptian Religions,20,8,2,Religious Group[8]->Egyptian Religions[20],true
1130,Religious Place,856,,1,Religious Place[856],true
1130,Temple,865,856,2,Religious Place[856]->Temple[865],true
1130,Religious Complex,927,856,2,Religious Place[856]->Religious Complex[927],true
1130,Temenos,928,856,2,Religious Place[856]->Temenos[928],true
1130,City,1068,856,2,Religious Place[856]->City[1068],true
1130,Isiac Cults,1098,20,3,Religious Group[8]->Egyptian Religions[20]->Isiac Cults[1098],true
1130,Aegean,1100,856,2,Religious Place[856]->Aegean[1100],true
1130,Greece,1126,856,2,Religious Place[856]->Greece[1126],true
1130,Archaeological monument,1144,856,2,Religious Place[856]->Archaeological monument[1144],true
1130,Macedonia,1149,1126,3,Religious Place[856]->Greece[1126]->Macedonia[1149],true
1130,Dion,1186,1068,3,Religious Place[856]->City[1068]->Dion[1186],true
1132,Religious Group,8,,1,Religious Group[8],true
1132,Buddhist Traditions,14,8,2,Religious Group[8]->Buddhist Traditions[14],true
1132,Chinese Buddhist Traditions,65,14,3,Religious Group[8]->Buddhist Traditions[14]->Chinese Buddhist Traditions[65],true
1132,Chinese Religion,123,8,2,Religious Group[8]->Chinese Religion[123],true
1132,Chinese Buddhist Traditions,383,123,3,Religious Group[8]->Chinese Religion[123]->Chinese Buddhist Traditions[383],true
1132,Chan Buddhism (chan zong 禪宗),384,383,4,Religious Group[8]->Chinese Religion[123]->Chinese Buddhist Traditions[383]->Chan Buddhism (chan zong 禪宗)[384],true
1132,Pure Land school (jingtu zong 淨土宗),391,383,4,Religious Group[8]->Chinese Religion[123]->Chinese Buddhist Traditions[383]->Pure Land school (jingtu zong 淨土宗)[391],true
1132,Sect of the Three Stages (sanjie jiao 三階教),393,383,4,Religious Group[8]->Chinese Religion[123]->Chinese Buddhist Traditions[383]->Sect of the Three Stages (sanjie jiao 三階教)[393],true
1132,Three Levels Movement (sanjie jiao 三階教),1188,383,4,Religious Group[8]->Chinese Religion[123]->Chinese Buddhist Traditions[383]->Three Levels Movement (sanjie jiao 三階教)[1188],true
1133,Religious Group,8,,1,Religious Group[8],true
1133,Egyptian Religions,20,8,2,Religious Group[8]->Egyptian Religions[20],true
1133,Greek Religions,22,8,2,Religious Group[8]->Greek Religions[22],true
1133,Hellenistic Religions,741,8,2,Religious Group[8]->Hellenistic Religions[741],true
1133,Greek Cult,982,8,2,Religious Group[8]->Greek Cult[982],true
1134,Religious Group,8,,1,Religious Group[8],true
1134,Chinese Religion,123,8,2,Religious Group[8]->Chinese Religion[123],true
1134,Chinese Buddhist Traditions,383,123,3,Religious Group[8]->Chinese Religion[123]->Chinese Buddhist Traditions[383],true
1134,Tiantai school (tiantai zong 天台宗),395,383,4,Religious Group[8]->Chinese Religion[123]->Chinese Buddhist Traditions[383]->Tiantai school (tiantai zong 天台宗)[395],true
1134,Yellow and Yangzi Rivers Region,1251,8,2,Religious Group[8]->Yellow and Yangzi Rivers Region[1251],true
1135,Religious Group,8,,1,Religious Group[8],true
1135,Chinese Religion,123,8,2,Religious Group[8]->Chinese Religion[123],true
1135,Chinese Folk Religions,127,123,3,Religious Group[8]->Chinese Religion[123]->Chinese Folk Religions[127],true
1135,Religious Place,856,,1,Religious Place[856],true
1135,Monument,857,856,2,Religious Place[856]->Monument[857],true
1135,Open-Air Sanctuary,924,856,2,Religious Place[856]->Open-Air Sanctuary[924],true
1135,Archaeological site,1099,857,3,Religious Place[856]->Monument[857]->Archaeological site[1099],true
1135,Yellow and Yangzi Rivers Region,1251,8,2,Religious Group[8]->Yellow and Yangzi Rivers Region[1251],true
1136,Religious Group,8,,1,Religious Group[8],true
1136,Buddhist Traditions,14,8,2,Religious Group[8]->Buddhist Traditions[14],true
1136,Chinese Buddhist Traditions,65,14,3,Religious Group[8]->Buddhist Traditions[14]->Chinese Buddhist Traditions[65],true
1136,Chinese Religion,123,8,2,Religious Group[8]->Chinese Religion[123],true
1136,Chinese Folk Religions,127,123,3,Religious Group[8]->Chinese Religion[123]->Chinese Folk Religions[127],true
1136,Confucian (rujia 儒家) Traditions,131,123,3,Religious Group[8]->Chinese Religion[123]->Confucian (rujia 儒家) Traditions[131],true
1136,Daoist Traditions,134,123,3,Religious Group[8]->Chinese Religion[123]->Daoist Traditions[134],true
1136,New Religious Movement,786,8,2,Religious Group[8]->New Religious Movement[786],true
1136,Apocalyptic Movements,813,786,3,Religious Group[8]->New Religious Movement[786]->Apocalyptic Movements[813],true
1136,New Religious Movement (NRM),834,8,2,Religious Group[8]->New Religious Movement (NRM)[834],true
1136,Apocalyptic Movements,846,8,2,Religious Group[8]->Apocalyptic Movements[846],true
1136,Millenarian Movements,849,846,3,Religious Group[8]->Apocalyptic Movements[846]->Millenarian Movements[849],true
1136,Heresy,854,8,2,Religious Group[8]->Heresy[854],true
1136,Confucianism,1085,8,2,Religious Group[8]->Confucianism[1085],true
1136,Daoism,1108,8,2,Religious Group[8]->Daoism[1108],true
1136,Messianism,1156,8,2,Religious Group[8]->Messianism[1156],true
1136,Redemptive Societies,1189,8,2,Religious Group[8]->Redemptive Societies[1189],true
1136,Yellow and Yangzi Rivers Region,1251,8,2,Religious Group[8]->Yellow and Yangzi Rivers Region[1251],true
1138,Religious Group,8,,1,Religious Group[8],true
1138,Greek Religions,22,8,2,Religious Group[8]->Greek Religions[22],true
1138,Religious Place,856,,1,Religious Place[856],true
1138,Temple,865,856,2,Religious Place[856]->Temple[865],true
1138,Altar,868,856,2,Religious Place[856]->Altar[868],true
1138,Temenos,928,856,2,Religious Place[856]->Temenos[928],true
1138,Sacred Enclosure,932,856,2,Religious Place[856]->Sacred Enclosure[932],true
1138,Greek Cult,982,8,2,Religious Group[8]->Greek Cult[982],true
1138,Archaeological monument,1144,856,2,Religious Place[856]->Archaeological monument[1144],true
1138,Phoenician Cult,1190,8,2,Religious Group[8]->Phoenician Cult[1190],true
1139,Religious Group,8,,1,Religious Group[8],true
1139,African American Religion,1019,8,2,Religious Group[8]->African American Religion[1019],true
1139,Language,1747,,1,Language[1747],true
1139,Afro-Asiatic,1977,1747,2,Language[1747]->Afro-Asiatic[1977],true
1140,Religious Group,8,,1,Religious Group[8],true
1140,Chinese Religion,123,8,2,Religious Group[8]->Chinese Religion[123],true
1140,Confucian (rujia 儒家) Traditions,131,123,3,Religious Group[8]->Chinese Religion[123]->Confucian (rujia 儒家) Traditions[131],true
1140,Imperial Confucian Traditions,234,131,4,Religious Group[8]->Chinese Religion[123]->Confucian (rujia 儒家) Traditions[131]->Imperial Confucian Traditions[234],true
1140,Confucianism,1085,8,2,Religious Group[8]->Confucianism[1085],true
1140,Early Medieval Confucian Traditions,1158,234,5,Religious Group[8]->Chinese Religion[123]->Confucian (rujia 儒家) Traditions[131]->Imperial Confucian Traditions[234]->Early Medieval Confucian Traditions[1158],true
1140,Early Medieval Confucianism,1159,1085,3,Religious Group[8]->Confucianism[1085]->Early Medieval Confucianism[1159],true
1140,Yellow and Yangzi Rivers Region,1251,8,2,Religious Group[8]->Yellow and Yangzi Rivers Region[1251],true
1141,Religious Group,8,,1,Religious Group[8],true
1141,Chinese Religion,123,8,2,Religious Group[8]->Chinese Religion[123],true
1141,Chinese Folk Religions,127,123,3,Religious Group[8]->Chinese Religion[123]->Chinese Folk Religions[127],true
1141,Chinese State Religion,128,123,3,Religious Group[8]->Chinese Religion[123]->Chinese State Religion[128],true
1141,Imperial Confucian Traditions,235,128,4,Religious Group[8]->Chinese Religion[123]->Chinese State Religion[128]->Imperial Confucian Traditions[235],true
1141,Text,1069,,1,Text[1069],true
1141,Cosmology,1106,1069,2,Text[1069]->Cosmology[1106],true
1141,Yellow and Yangzi Rivers Region,1251,8,2,Religious Group[8]->Yellow and Yangzi Rivers Region[1251],true
1143,Religious Group,8,,1,Religious Group[8],true
1143,Egyptian Religions,20,8,2,Religious Group[8]->Egyptian Religions[20],true
1143,Religious Place,856,,1,Religious Place[856],true
1143,Temple,865,856,2,Religious Place[856]->Temple[865],true
1143,Religious Complex,927,856,2,Religious Place[856]->Religious Complex[927],true
1143,Temenos,928,856,2,Religious Place[856]->Temenos[928],true
1143,Solar Cult,1110,20,3,Religious Group[8]->Egyptian Religions[20]->Solar Cult[1110],true
1143,Cult of Amun,1132,20,3,Religious Group[8]->Egyptian Religions[20]->Cult of Amun[1132],true
1143,Cult of Hathor,1134,20,3,Religious Group[8]->Egyptian Religions[20]->Cult of Hathor[1134],true
1143,Deir el-Bahari,1136,865,3,Religious Place[856]->Temple[865]->Deir el-Bahari[1136],true
1143,Archaeological monument,1144,856,2,Religious Place[856]->Archaeological monument[1144],true
1143,Temple of Hatshepsut,1191,1136,4,Religious Place[856]->Temple[865]->Deir el-Bahari[1136]->Temple of Hatshepsut[1191],true
1143,Ancient Egypt,1192,865,3,Religious Place[856]->Temple[865]->Ancient Egypt[1192],true
1143,Royal cult,1193,20,3,Religious Group[8]->Egyptian Religions[20]->Royal cult[1193],true
1144,Religious Group,8,,1,Religious Group[8],true
1144,Chinese Religion,123,8,2,Religious Group[8]->Chinese Religion[123],true
1144,Chinese Folk Religions,127,123,3,Religious Group[8]->Chinese Religion[123]->Chinese Folk Religions[127],true
1144,Confucian (rujia 儒家) Traditions,131,123,3,Religious Group[8]->Chinese Religion[123]->Confucian (rujia 儒家) Traditions[131],true
1144,Pre-Qin Confucian Traditions,132,131,4,Religious Group[8]->Chinese Religion[123]->Confucian (rujia 儒家) Traditions[131]->Pre-Qin Confucian Traditions[132],true
